timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1540466205650,26,HTTP Request,200,,Load Test 1-99,text,true,,3548,273,3,3,7,0,0
1540466205668,8,HTTP Request,200,,Load Test 1-98,text,true,,3548,273,3,3,2,0,0
1540466205676,5,HTTP Request,200,,Load Test 1-98,text,true,,3548,273,3,3,1,0,0
1540466205676,7,HTTP Request,200,,Load Test 1-100,text,true,,3548,273,3,3,1,0,0
1540466205676,7,HTTP Request,200,,Load Test 1-99,text,true,,3548,273,3,3,1,0,0
1540466205681,5,HTTP Request,200,,Load Test 1-98,text,true,,3548,273,3,3,2,0,0
1540466205683,5,HTTP Request,200,,Load Test 1-100,text,true,,3548,273,3,3,0,0,0
1540466205686,5,HTTP Request,200,,Load Test 1-98,text,true,,3548,273,3,3,3,0,0
1540466205688,5,HTTP Request,200,,Load Test 1-100,text,true,,3548,273,3,3,1,0,0
1540466205683,11,HTTP Request,200,,Load Test 1-99,text,true,,3548,273,3,3,6,0,0
1540466205692,5,HTTP Request,200,,Load Test 1-98,text,true,,3548,273,3,3,2,0,0
1540466205697,6,HTTP Request,200,,Load Test 1-98,text,true,,3548,273,3,3,1,0,0
1540466205693,12,HTTP Request,200,,Load Test 1-100,text,true,,3548,273,3,3,4,0,0
1540466205694,13,HTTP Request,200,,Load Test 1-99,text,true,,3548,273,3,3,3,0,0
1540466205705,5,HTTP Request,200,,Load Test 1-100,text,true,,3548,273,3,3,2,0,0
1540466205703,9,HTTP Request,200,,Load Test 1-98,text,true,,3548,273,3,3,4,0,0
1540466205707,8,HTTP Request,200,,Load Test 1-99,text,true,,3548,273,3,3,3,0,0
1540466205711,6,HTTP Request,200,,Load Test 1-100,text,true,,3548,273,3,3,2,0,0
1540466205712,8,HTTP Request,200,,Load Test 1-98,text,true,,3548,273,3,3,3,0,0
1540466205718,5,HTTP Request,200,,Load Test 1-100,text,true,,3548,273,3,3,1,0,0
1540466205715,9,HTTP Request,200,,Load Test 1-99,text,true,,3548,273,3,3,4,0,0
